Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),q0,q1,q2,q3
21:12:01.128,0.4771,-0.5098,0.0771,41.1377,257.3242,21.5454,-148.7329,-59.7052,-26.5045,0.11758,-0.84369,0.06088,-0.52017
21:12:01.148,0.522,-0.1909,-0.0073,17.7002,182.0679,2.6245,-143.9429,-62.9297,-31.1957,0.12076,-0.82462,0.0625,-0.54901
21:12:01.171,0.4219,-0.0454,0.0288,4.8828,118.7744,-11.7798,-140.7184,-65.0995,-34.4366,0.12057,-0.8118,0.06229,-0.56784
21:12:01.195,0.6167,-0.4448,-0.7773,12.9395,197.6929,-66.4673,-137.428,-68.2251,-37.7216,0.11542,-0.79581,0.05673,-0.59164
21:12:01.212,1.2969,0.0952,0.6514,18.9819,185.9741,-66.3452,-132.0117,-71.922,-42.627,0.11157,-0.77563,0.04633,-0.61942
21:12:01.231,1.585,-0.1143,0.5259,-0.8545,147.8882,-28.9307,-126.4856,-74.3225,-48.0817,0.10788,-0.76062,0.04153,-0.63873
21:12:01.256,1.2275,-0.2344,0.123,27.5269,242.981,-31.311,-113.0823,-76.9867,-61.2158,0.10693,-0.73666,0.03711,-0.66663
21:12:01.294,0.7012,-0.168,0.187,15.8081,239.8071,-28.8086,-90.3186,-78.6401,-83.6829,0.10663,-0.7067,0.03302,-0.69858
21:12:01.294,0.167,-0.4019,0.1802,20.9961,117.4316,-32.5317,-73.6798,-78.7115,-99.7504,0.108,-0.6868,0.02747,-0.71817
21:12:01.307,0.8237,-0.2827,0.4146,4.9438,0.1831,-11.5356,-69.2798,-78.8654,-103.6835,0.10867,-0.68213,0.02234,-0.72269
21:12:01.327,1.3335,-0.2432,0.3711,3.1738,-17.5171,3.0518,-71.0046,-78.9587,-101.5302,0.11136,-0.68442,0.01981,-0.72021
21:12:01.349,1.9243,-0.3672,0.7271,3.9673,81.1768,42.8467,-67.6263,-78.2556,-104.837,0.11472,-0.67877,0.02234,-0.72491
21:12:01.374,1.187,-0.1509,0.3369,-4.2114,255.0049,44.7388,-54.0912,-75.4321,-118.3832,0.12186,-0.65219,0.02988,-0.74753
21:12:01.387,1.8188,-0.146,0.3149,-6.7139,306.2744,24.292,-41.8195,-71.12,-130.9406,0.12662,-0.61475,0.03857,-0.77747
21:12:01.462,0.563,-0.2319,0.2363,-20.6299,349.5483,15.8081,-31.8219,-65.2533,-141.6412,0.12643,-0.56555,0.04773,-0.81351
21:12:01.488,0.4971,-0.3018,0.3662,-4.0283,266.1133,38.6353,-27.3065,-59.8315,-146.64,0.12891,-0.52298,0.05688,-0.84058
21:12:01.515,0.6499,-0.1929,0.4463,-1.3428,225.0977,30.1514,-25.1532,-55.5194,-148.9087,0.1337,-0.48959,0.06381,-0.85922
21:12:01.529,0.3374,-0.3105,0.6167,16.6016,242.8589,27.4048,-23.0273,-51.1469,-151.0126,0.13773,-0.45456,0.06848,-0.87726
21:12:01.529,-0.2065,-0.2637,0.7788,10.0098,209.1675,9.0942,-21.33,-47.049,-152.3694,0.1434,-0.42142,0.07111,-0.89258
21:12:01.529,0.0918,-0.2813,0.3452,0.3662,91.5527,-9.1553,-20.2698,-44.5001,-153.501,0.14392,-0.40015,0.07309,-0.90207
21:12:01.529,0.749,-0.0713,1.1436,46.936,116.7603,-19.6533,-18.869,-42.973,-154.4733,0.14417,-0.38608,0.06897,-0.90845
21:12:01.545,0.751,-0.0776,0.7935,30.8838,169.3115,-17.2119,-17.1552,-40.3528,-155.929,0.14319,-0.36273,0.0658,-0.91843
21:12:01.567,0.5054,-0.2002,0.7603,50.9033,272.3389,-18.2495,-14.9854,-36.0242,-157.8021,0.14188,-0.32471,0.06268,-0.93295
21:12:01.588,0.2324,-0.1938,0.8164,46.9971,287.2314,-14.0991,-12.8815,-30.5695,-159.6423,0.14023,-0.27695,0.06021,-0.94864
21:12:01.605,-0.3062,-0.0903,0.7007,54.5654,207.3364,-3.1738,-11.2665,-25.9058,-160.7959,0.14001,-0.23593,0.0571,-0.95987
21:12:01.628,-0.8252,0.0083,1.2417,45.5322,41.2598,4.8828,-10.1624,-23.6206,-161.1694,0.14154,-0.2153,0.05219,-0.96478
21:12:01.717,0.0615,-0.1011,1.063,6.1035,-1.5869,-8.3618,-9.8657,-23.3624,-161.3013,0.14127,-0.21271,0.05032,-0.96548
21:12:01.717,0.5923,0.4922,1.9121,13.6108,67.9321,4.8828,-9.657,-22.5934,-161.4441,0.14124,-0.20596,0.04999,-0.96698
21:12:01.717,0.2104,-0.2798,0.8364,-15.4419,92.5903,7.8735,-10.0195,-20.9894,-161.5814,0.14102,-0.19287,0.05573,-0.96939
21:12:01.717,0.9048,-0.1973,0.9873,-25.6958,203.4302,5.9204,-10.1843,-18.0341,-161.9495,0.1405,-0.16794,0.0621,-0.97369
21:12:01.730,0.7505,-0.4072,1.0469,1.8311,391.2964,-5.9204,-10.1184,-11.4313,-163.2129,0.13596,-0.11096,0.07233,-0.98178
21:12:01.746,-0.3193,-0.0356,0.894,9.3994,405.0903,-12.3901,-9.6954,-3.175,-165.0037,0.12759,-0.03839,0.08017,-0.98779
21:12:01.766,-1.4297,-0.0669,0.9063,-17.0898,209.1064,1.5869,-9.6515,2.0709,-165.7837,0.12473,0.00748,0.08569,-0.9884
21:12:01.822,-0.1372,-0.127,0.7734,-31.6162,148.3765,-6.5918,-10.3052,5.0977,-166.5363,0.12054,0.03348,0.0943,-0.98761
21:12:01.849,-0.416,-0.1499,0.6689,-11.3525,165.7715,5.7373,-10.6842,8.2233,-167.2119,0.11719,0.06061,0.10025,-0.98611
21:12:01.850,-0.9014,-0.5264,0.2104,11.4136,119.873,17.8223,-10.8051,11.0687,-167.7557,0.11465,0.08545,0.10342,-0.98425
21:12:01.889,-0.2759,-0.2686,0.2544,16.6016,39.917,0.3662,-10.6458,12.5134,-168.2117,0.11163,0.09845,0.10287,-0.98343
21:12:01.889,-0.2061,-0.0273,1.2871,36.8042,124.0845,0.6104,-9.9756,14.2383,-168.6676,0.10828,0.11435,0.09802,-0.9826
21:12:01.889,0.168,-0.1255,0.5679,40.8325,254.9438,6.2256,-9.4153,18.2098,-169.541,0.1026,0.14966,0.09506,-0.97873
21:12:01.904,-0.2715,-0.0215,0.6382,45.5322,375.5493,10.0708,-8.877,24.8401,-170.777,0.09485,0.20767,0.09256,-0.96912
21:12:01.925,-1.0137,-0.1294,0.4966,38.0249,309.9976,26.7334,-8.476,31.6736,-171.8152,0.08853,0.26639,0.09033,-0.95547
21:12:01.947,-2.4663,-0.083,0.0269,47.1802,136.2305,18.1274,-7.7893,35.8649,-172.3206,0.08438,0.30215,0.08505,-0.94565
21:12:01.973,-1.2607,-0.0732,0.5425,24.5361,35.8276,7.4463,-7.1906,37.2437,-172.6282,0.08072,0.31424,0.07977,-0.94247
21:12:01.984,-0.6792,-0.1616,0.4839,19.4092,19.7144,3.1738,-6.7126,37.793,-172.9028,0.07733,0.31924,0.07529,-0.94147
21:12:02.066,-0.9248,0.5747,1.4648,7.6294,64.0869,-2.0142,-6.3831,38.8422,-173.3258,0.07327,0.32837,0.07175,-0.9389
21:12:02.066,-0.9082,-0.105,0.6587,-10.0708,83.6182,-8.606,-6.7401,40.3528,-174.007,0.06918,0.34094,0.07309,-0.93463
21:12:02.067,-0.46,-0.1777,0.4033,-9.6436,137.0239,-17.2729,-7.4817,42.6379,-175.144,0.06305,0.35989,0.07608,-0.9277
21:12:02.084,0.2339,-0.373,0.2461,20.3857,354.0649,-34.6069,-8.8605,47.7136,-177.4182,0.05173,0.40155,0.07968,-0.91083
21:12:02.084,-0.7363,-0.2729,0.207,44.5557,441.1011,-29.2969,-10.871,55.6787,178.8409,0.03534,0.4657,0.07907,-0.88065
21:12:02.103,-1.5171,-0.0483,-0.0474,26.4893,364.6851,-19.5313,-14.0295,63.49,174.0289,0.02023,0.52689,0.07654,-0.84619
21:12:02.125,-1.374,0.1484,0.042,6.8359,244.873,-13.7329,-18.0835,68.8513,168.9423,0.00995,0.56821,0.07523,-0.81931
21:12:02.143,-1.3774,0.002,-0.0986,0.1221,163.8184,-11.3525,-22.4561,72.3889,163.8776,0.00287,0.59552,0.07437,-0.7998
21:12:02.175,-1.0894,-0.1826,-0.1787,2.9297,117.8589,-10.9253,-26.8835,74.751,158.8458,-0.00308,0.61429,0.07324,-0.78561
21:12:02.199,-0.8647,-0.1987,-0.4585,1.3428,68.4204,6.0425,-30.6299,76.3605,154.5502,-0.00766,0.62726,0.07123,-0.77542
21:12:02.205,-0.4658,-0.0044,0.0786,17.7612,76.9653,29.7241,-31.1078,77.5909,153.4515,-0.00885,0.63544,0.06479,-0.76929
21:12:02.223,-0.5283,0.022,-0.4468,15.686,226.8677,8.5449,-39.9902,80.6506,143.7177,-0.01273,0.65903,0.05838,-0.74966
21:12:02.245,-0.3198,0.0195,-0.5327,33.5693,333.252,18.6157,-77.9645,84.2157,104.5624,-0.01907,0.69778,0.05032,-0.7142
21:12:02.308,-1.0669,-0.0537,-0.3521,21.1792,352.6611,26.7944,-138.7848,82.1283,42.5391,-0.0242,0.74149,0.04056,-0.66922
21:12:02.309,-1.332,0.0176,-0.436,-5.127,263.7329,36.377,-159.2194,77.1405,21.3574,-0.02487,0.77649,0.03204,-0.62872
21:12:02.309,-1.0933,-0.3286,-0.7393,-1.0376,55.8472,57.9834,-166.4923,75.6464,13.6725,-0.01971,0.78738,0.02176,-0.61569
21:12:02.323,-1.1123,-0.1235,-0.6084,4.2725,43.0298,33.5693,-170.2606,74.8444,9.3823,-0.01761,0.79282,0.01334,-0.60898
21:12:02.342,-1.5117,0.2373,-1.1875,1.4038,47.1191,-5.4932,-171.59,73.9764,7.5806,-0.01871,0.79773,0.00867,-0.60257
21:12:02.362,-0.5171,-0.1357,-0.7832,14.5264,100.4639,-33.9966,-170.5627,72.2736,8.064,-0.0249,0.80624,0.00821,-0.59091
21:12:02.381,0.2026,-0.186,-0.7534,42.0532,279.2969,-46.6919,-169.6069,67.8296,8.1299,-0.03552,0.82791,0.00818,-0.5596
21:12:02.403,0.251,-0.0737,-0.8081,48.3398,440.7959,-8.3618,-170.2002,60.3918,6.1908,-0.0466,0.86218,0.0036,-0.50436
21:12:02.425,-1.4414,-0.1494,-1.3643,79.2847,489.7461,0.4883,-171.2274,50.0867,3.0267,-0.05807,0.90381,-0.00845,-0.42374
21:12:02.453,-1.6689,0.1099,-0.896,45.2271,269.5313,-28.2593,-170.7605,43.0994,1.8677,-0.06885,0.92737,-0.0144,-0.36731
21:12:02.461,-0.6489,-0.1338,-1.1011,30.5176,153.6255,-22.4609,-170.2332,39.353,1.4832,-0.07578,0.93842,-0.01648,-0.33652
21:12:02.537,-0.1187,-0.1016,-0.8462,32.2876,148.1323,-25.2075,-169.6948,36.535,1.225,-0.08188,0.94595,-0.01801,-0.31308
21:12:02.537,-0.4258,-0.2397,-0.3296,23.1934,99.7314,-0.6104,-169.2389,34.162,0.8844,-0.08734,0.95181,-0.02017,-0.29312
21:12:02.550,0.4111,0.2505,-0.2295,-40.2222,124.5117,7.3242,-169.8651,32.2229,0.1538,-0.08444,0.95694,-0.02316,-0.27655
21:12:02.567,0.1807,-0.043,-1.4648,-51.1475,175.5371,20.0195,-171.3977,29.1467,-1.0492,-0.07486,0.96484,-0.02771,-0.25021
21:12:02.569,0.2681,-0.2158,-1.6885,-13.7939,258.4229,12.3291,-172.4634,24.7302,-2.2302,-0.0683,0.97418,-0.03305,-0.21237
21:12:02.582,0.3931,-0.1431,-1.2261,8.7891,363.8306,6.2866,-172.8314,18.1604,-3.241,-0.0661,0.9848,-0.03775,-0.15573
21:12:02.637,-0.5493,-0.1826,-1.2124,22.8271,329.7119,15.5029,-172.7875,10.9204,-4.2792,-0.06607,0.99252,-0.04306,-0.09256
21:12:02.664,-0.7441,-0.2539,-0.5776,-22.583,185.73,-10.437,-172.9358,6.2073,-4.8669,-0.06372,0.99554,-0.04565,-0.05139
21:12:02.664,0.0391,-0.3086,-1.0732,-39.5508,127.1973,-28.4424,-173.7048,3.2465,-4.7351,-0.05597,0.99713,-0.04279,-0.02603
21:12:02.664,0.5879,-0.5586,-1.396,24.1089,44.4336,2.3804,-173.8751,1.8292,-4.6143,-0.05399,0.99756,-0.04105,-0.01376
21:12:02.697,0.0786,-0.1064,-0.8213,7.5684,18.7378,-4.5776,-173.7158,1.7303,-4.6582,-0.05536,0.99747,-0.04141,-0.01285
21:12:02.706,1.2173,-0.5649,-1.3086,6.1646,88.4399,-19.4702,-173.7543,0.7526,-4.3945,-0.05463,0.99771,-0.03867,-0.00449
21:12:02.720,1.3491,-0.1323,-1.1929,66.1011,279.8462,12.3901,-172.7875,-3.9661,-4.6143,-0.06137,0.99664,-0.03796,0.03708
21:12:02.740,0.9097,-0.0073,-1.3721,43.9453,460.4492,45.166,-171.7273,-12.2498,-5.9875,-0.06604,0.99069,-0.0441,0.11005
21:12:02.763,-0.0308,-0.2036,-1.3291,57.5562,421.4478,26.4282,-169.8926,-21.2256,-8.0255,-0.07346,0.97775,-0.05234,0.18906
21:12:02.787,0.0396,-0.0933,-1.1118,51.1475,288.7573,15.4419,-168.0688,-27.6636,-9.6185,-0.08054,0.96439,-0.05624,0.24542
21:12:02.801,0.2329,-0.126,-0.7407,36.438,150.6348,18.3716,-166.5527,-31.4484,-10.8875,-0.08661,0.95459,-0.05908,0.27863
21:12:02.821,0.4424,-0.1426,-0.2095,27.4048,83.374,17.9443,-165.4376,-33.2611,-11.7279,-0.09174,0.94913,-0.06107,0.2948
21:12:02.840,0.0127,-0.1699,-0.042,-0.6714,68.6035,1.2817,-164.8389,-34.4586,-12.2827,-0.09381,0.94547,-0.06244,0.30542
21:12:02.860,0.835,-0.0171,-0.4658,-49.0723,131.4697,-55.542,-165.7178,-36.3428,-11.8597,-0.08545,0.94168,-0.05884,0.31998
21:12:02.928,1.6733,-0.2607,-0.8472,-28.6255,137.6953,-34.4849,-166.8164,-39.342,-11.2445,-0.07477,0.93466,-0.05322,0.34335
21:12:02.928,1.7388,-0.1719,-0.2476,-12.085,251.0986,-19.8364,-166.701,-43.2806,-11.5631,-0.07016,0.92282,-0.05051,0.37531
21:12:02.944,1.2227,-0.2095,-0.6582,-8.728,342.5903,-13.7329,-165.6189,-49.5374,-12.9584,-0.06598,0.90097,-0.04956,0.42581
21:12:02.944,0.4849,-0.2939,-0.834,18.9819,333.9233,-17.8833,-163.4875,-56.3269,-15.1007,-0.06406,0.87375,-0.04749,0.47964
21:12:02.960,0.3438,-0.147,-0.4697,10.9253,205.6885,-28.9307,-161.499,-61.507,-16.7981,-0.0629,0.85107,-0.0426,0.51944
21:12:02.982,0.5464,-0.0854,0.0327,-3.1128,69.0918,-18.2495,-160.9332,-63.5449,-17.1387,-0.0618,0.84198,-0.0387,0.53445
21:12:03.010,0.8716,-0.2183,-0.125,-2.0142,-6.2256,-4.9438,-161.2244,-63.8361,-16.6168,-0.06155,0.84106,-0.03571,0.53616
21:12:03.019,1.064,-0.4863,-0.2422,-6.897,-44.4946,3.1738,-161.7352,-63.2593,-15.8478,-0.06241,0.84406,-0.03348,0.53143
21:12:03.042,1.5039,-0.4072,-0.2163,10.6812,-7.4463,11.5356,-161.532,-62.6605,-15.5511,-0.06628,0.84659,-0.03143,0.52704
21:12:03.070,2.3608,-0.1816,0.0425,32.1655,179.6265,23.8647,-159.1864,-64.3524,-17.3364,-0.07217,0.83743,-0.0304,0.5408
21:12:03.116,1.9526,0.002,-0.1465,34.79,336.1206,40.9546,-151.0785,-69.1534,-24.939,-0.08206,0.80902,-0.03378,0.58093
21:12:03.116,0.7832,-0.2251,-0.2163,25.9399,416.8701,48.9502,-132.5995,-75.174,-43.3081,-0.08987,0.7648,-0.03989,0.63663
21:12:03.132,0.4028,-0.2334,0.0156,22.9492,306.7017,53.3447,-104.5789,-77.6953,-71.2573,-0.09805,0.72424,-0.04706,0.68082
21:12:03.141,0.6968,-0.0952,0.0,8.7891,226.1963,42.9688,-81.6449,-77.146,-94.2023,-0.10406,0.69351,-0.05322,0.71082
21:12:03.159,0.3687,-0.2012,0.3755,10.437,197.876,33.9966,-66.2421,-75.3333,-109.4843,-0.10999,0.66754,-0.05777,0.73407
21:12:03.179,0.021,-0.354,0.4014,14.4043,136.0474,15.686,-58.0737,-73.4381,-117.312,-0.11664,0.6488,-0.06033,0.74945
21:12:03.202,0.8057,-0.0547,-0.1064,23.5596,138.1226,-32.5317,-51.1469,-72.3285,-124.0082,-0.11688,0.63358,-0.05786,0.76254
21:12:03.225,1.1147,0.1514,1.3306,14.3433,148.0103,-34.1187,-42.4567,-70.8179,-132.2699,-0.11545,0.61331,-0.05136,0.7796
21:12:03.243,1.4116,-0.2207,0.4453,13.7329,244.9951,-29.6021,-34.53,-68.1976,-140.235,-0.11243,0.58701,-0.04904,0.80017
21:12:03.282,1.0645,-0.2603,0.4014,33.4473,348.2666,-21.8506,-25.9717,-63.0341,-148.7109,-0.11087,0.54214,-0.04709,0.83154
21:12:03.354,0.5156,-0.3101,0.2583,46.7529,347.7783,-17.0898,-19.8248,-56.7773,-154.5282,-0.11118,0.4902,-0.04449,0.86328
21:12:03.354,-0.0303,-0.1553,0.7139,56.9458,256.958,-11.1694,-15.9027,-51.3281,-157.7527,-0.11337,0.44495,-0.03961,0.88742
21:12:03.354,-0.0859,-0.0869,0.9858,12.6343,100.2808,-14.1602,-14.1449,-48.5046,-159.0491,-0.11475,0.42123,-0.03625,0.8989
21:12:03.354,0.2251,-0.1694,0.8359,2.5024,9.8267,2.2583,-13.7659,-47.7631,-159.1315,-0.11664,0.4151,-0.035,0.90152
21:12:03.372,1.1494,0.4897,1.5625,22.8271,29.2969,17.5171,-13.7988,-47.5049,-158.681,-0.12045,0.41333,-0.03409,0.90189
21:12:03.378,1.5073,-0.1616,0.9067,-15.8081,152.5269,30.5786,-14.2987,-45.824,-158.2855,-0.12448,0.40097,-0.03986,0.90665
21:12:03.397,1.6836,-0.2495,0.9814,-1.0986,372.3755,28.7476,-13.7329,-39.8145,-159.0765,-0.12943,0.35284,-0.04913,0.92532
21:12:03.422,0.2324,-0.2007,0.5459,18.3716,497.9248,9.8877,-12.052,-30.5859,-161.2958,-0.12848,0.27527,-0.05728,0.95096
21:12:03.448,-0.5093,-0.0962,0.7803,7.5073,373.7183,24.7192,-11.1237,-22.2473,-162.7625,-0.12784,0.20413,-0.06525,0.96832
21:12:03.459,-0.6152,-0.1079,0.8467,-16.7236,220.52,16.7847,-11.0358,-16.9904,-163.2349,-0.12939,0.15933,-0.07266,0.97595
21:12:03.513,-0.4419,-0.1626,0.8916,-16.6016,152.8931,10.2539,-11.272,-13.5461,-163.5864,-0.12955,0.13007,-0.07977,0.97971
21:12:03.513,-0.7354,-0.2729,0.582,-7.3853,72.5098,13.4277,-11.5137,-11.4038,-163.8171,-0.12943,0.11194,-0.08493,0.98154
21:12:03.522,-0.1172,-0.397,0.2168,13.3057,38.4521,-4.9438,-11.5137,-10.3546,-164.0424,-0.12851,0.10281,-0.08646,0.98251
21:12:03.537,0.6548,-0.1362,0.7026,59.2651,121.8262,-0.4272,-10.7611,-8.7561,-164.4708,-0.12695,0.08795,-0.0824,0.9845
21:12:03.557,0.0093,0.0742,1.5698,44.5557,220.9473,-4.2725,-9.5526,-4.9603,-165.2344,-0.12433,0.05347,-0.07697,0.98776
21:12:03.581,0.1431,-0.041,0.7036,43.5791,355.0415,-8.4229,-8.6902,0.9668,-166.3989,-0.11868,0.00058,-0.07626,0.98996
21:12:03.608,-0.2158,-0.1587,0.5347,49.3164,388.855,11.9019,-7.8333,8.476,-167.525,-0.11307,-0.06589,-0.07574,0.98846
21:12:03.617,-0.7012,-0.1772,0.6021,44.1284,310.73,32.1655,-7.0477,15.26,-168.0908,-0.11072,-0.12552,-0.07434,0.98303
21:12:03.702,-1.8115,-0.0698,0.9614,32.7759,151.9165,25.2075,-6.1139,19.3195,-167.981,-0.11191,-0.16113,-0.06979,0.97803
21:12:03.702,-0.9985,-0.1211,0.4883,27.4658,13.7329,-7.2021,-5.5646,20.506,-168.3875,-0.10797,-0.17203,-0.06552,0.9769
21:12:03.702,-0.647,0.2515,1.604,16.2964,-24.292,7.3242,-4.9603,20.4346,-168.6017,-0.10526,-0.17212,-0.05997,0.97754
21:12:03.702,-0.1909,0.1733,1.2588,-24.1699,62.5,-5.9204,-5.1361,20.8795,-168.9093,-0.103,-0.17593,-0.06137,0.97702
21:12:03.722,0.1416,-0.0229,0.7046,-33.02,273.4985,-17.7002,-6.1249,24.9884,-169.9805,-0.09662,-0.21066,-0.07083,0.97012
21:12:03.739,-0.0957,-0.4033,0.3027,13.855,464.5996,-29.7852,-7.0477,32.6514,-171.8701,-0.08511,-0.2757,-0.0787,0.95416
21:12:03.782,-1.3149,-0.1821,-0.1396,42.8467,466.3086,-38.147,-7.8662,41.8085,-174.6112,-0.06824,-0.35257,-0.08075,0.92975
21:12:03.807,-1.0474,0.0283,0.4551,8.9111,373.4741,-34.8511,-9.5142,49.7241,-177.8577,-0.05176,-0.41751,-0.08307,0.90332
21:12:03.807,-1.1035,-0.1216,0.2656,-0.6104,340.21,-26.6113,-12.0081,56.4313,178.6816,-0.0394,-0.47119,-0.08676,0.8768
21:12:03.817,-1.5361,-0.6787,-0.0762,-2.4414,200.8667,-21.3013,-14.9359,61.3806,175.0067,-0.02917,-0.51044,-0.08963,0.85468
21:12:03.874,-0.7617,-0.1553,-0.0928,2.2583,115.1733,4.0283,-16.7047,63.9514,172.749,-0.02371,-0.53067,-0.08984,0.84241
21:12:03.874,-0.0737,-0.0615,0.0459,8.5449,174.9878,28.1982,-17.4683,66.7474,171.3098,-0.02078,-0.55176,-0.08527,0.82932
21:12:03.893,-0.8213,0.0728,-0.2305,18.0054,308.96,16.8457,-20.6433,71.9165,167.1515,-0.01547,-0.59027,-0.0795,0.80307
21:12:03.895,-0.6304,-0.083,-0.6973,26.123,372.2534,14.7095,-31.1737,78.4534,155.4675,-0.00757,-0.63943,-0.07401,0.76517
21:12:03.915,-1.2725,0.0483,-0.4814,30.3345,352.1118,19.104,-65.3467,83.9465,119.9103,0.00073,-0.68823,-0.06558,0.72244
21:12:03.938,-1.5181,-0.0352,-0.3101,9.6436,248.1079,18.6768,-122.9974,83.9081,61.2927,0.00577,-0.72482,-0.05865,0.68634
21:12:03.966,-1.646,-0.1196,-0.457,-2.0142,125.4883,16.3574,-145.0085,81.7438,38.7213,0.00754,-0.74557,-0.0535,0.66415
21:12:03.975,-0.7651,-0.2183,-0.3682,0.2441,-16.4795,23.9868,-149.5349,81.4911,33.7445,0.00763,-0.74927,-0.0481,0.6604
21:12:04.039,-1.2695,-0.2412,-0.5161,-2.1362,-25.9399,-5.7983,-149.0735,81.9635,33.8599,0.00845,-0.74695,-0.04459,0.66327
21:12:04.104,0.1777,-0.1699,-0.541,3.8452,82.3364,-25.6348,-149.5953,81.2439,32.9865,0.01242,-0.75073,-0.04425,0.65891
21:12:04.104,0.4233,-0.2896,-0.5767,30.8228,297.6685,-15.7471,-157.0111,77.2778,24.7028,0.02109,-0.77426,-0.04218,0.63101
21:12:04.104,-0.127,-0.2817,-1.0903,61.2793,492.0654,-2.6855,-165.0641,68.7909,14.9908,0.03323,-0.82068,-0.03394,0.56931
21:12:04.104,-1.5771,-0.1411,-1.1919,58.5327,460.2661,-5.127,-168.382,58.9801,9.7888,0.04596,-0.867,-0.02423,0.49545
21:12:04.104,-1.7422,-0.0313,-0.9604,37.2314,288.8794,-21.2402,-169.0796,51.9269,7.652,0.05618,-0.89572,-0.01819,0.44055
21:12:04.116,-0.9492,-0.1216,-0.7012,28.6865,171.2646,-21.1792,-168.8654,47.7686,6.839,0.06448,-0.91074,-0.01508,0.40753
21:12:04.134,-0.2744,-0.1929,-0.6973,13.4888,120.7886,-19.4092,-168.6017,45.0275,6.4764,0.07001,-0.91986,-0.01398,0.38556
21:12:04.155,-0.3687,0.0908,-0.666,-7.9956,80.4443,1.6479,-168.8269,43.2092,5.8337,0.07169,-0.9259,-0.01132,0.37054
21:12:04.174,0.1719,-0.0225,-0.3682,-20.5688,137.6953,6.7139,-169.563,41.2152,4.8889,0.07007,-0.93262,-0.00778,0.35382
21:12:04.195,-0.0225,-0.0947,-1.3521,-15.8691,229.0649,-0.7935,-170.6122,37.2272,3.7189,0.06717,-0.94482,-0.00455,0.32047
21:12:04.216,0.0068,-0.0347,-1.0669,-9.0332,249.3286,10.7422,-171.4471,32.3767,2.4719,0.06555,-0.95786,9e-05,0.27951
21:12:04.264,-0.2202,-0.0635,-0.9497,-16.2354,227.2949,14.7705,-172.3041,27.6416,1.2305,0.06253,-0.96893,0.00558,0.23904
21:12:04.265,-0.3262,-0.1606,-0.9297,-23.5596,200.3174,9.6436,-173.1171,23.4393,0.2802,0.05823,-0.97736,0.00974,0.20294
21:12:04.274,-0.5303,-0.1655,-1.0264,-32.8369,127.5635,12.4512,-173.9465,20.3027,-0.4504,0.05261,-0.98288,0.01318,0.17581
21:12:04.293,-0.6978,-0.248,-1.4097,-23.6206,34.4238,2.8076,-174.6112,18.9624,-0.9119,0.04764,-0.98511,0.01559,0.16415
21:12:04.330,0.127,-0.2905,-1.9463,6.1035,12.6343,-8.606,-174.8969,18.924,-0.8789,0.04514,-0.98529,0.01489,0.16388
21:12:04.339,1.0508,-0.3228,-1.106,16.4795,108.7646,-32.7759,-174.397,17.677,-0.5878,0.04904,-0.98685,0.01257,0.1532
21:12:04.354,1.0142,-0.291,-1.1167,55.3589,254.3945,1.4038,-173.5345,13.6615,-0.8185,0.05682,-0.99121,0.01382,0.11832
21:12:04.400,0.3911,-0.1392,-1.0508,57.8613,366.333,8.5449,-172.4414,6.8994,-1.7249,0.06665,-0.99579,0.01898,0.05905
21:12:04.429,-0.2085,-0.0874,-1.4976,64.209,364.3799,20.4468,-171.3538,-0.6537,-2.9279,0.07516,-0.99677,0.02505,-0.00766
21:12:04.429,-0.2212,-0.0044,-1.1509,36.438,264.4653,-4.9438,-170.332,-6.6522,-3.8837,0.08206,-0.99432,0.02884,-0.06064
21:12:04.434,0.0332,-0.2891,-0.9629,38.6353,191.1621,-6.3477,-169.4202,-10.7336,-4.5483,0.08798,-0.99091,0.03073,-0.09671
21:12:04.454,0.4629,-0.2485,-0.7681,33.2642,158.3252,-4.6997,-168.6951,-14.0021,-5.0153,0.09232,-0.98724,0.03122,-0.12546
21:12:04.521,0.3247,-0.1357,-0.8071,34.2407,114.9902,0.8545,-167.8986,-16.5564,-5.4987,0.09729,-0.98361,0.03204,-0.14801
21:12:04.521,0.3394,-0.0503,-0.645,18.4326,25.5127,11.3525,-167.3273,-17.5946,-5.8502,0.10114,-0.98172,0.03326,-0.15735
21:12:04.521,0.3086,-0.1563,-0.4644,4.5166,-14.2212,6.4697,-167.135,-17.243,-5.9436,0.10284,-0.98196,0.03415,-0.15451
21:12:04.534,0.1157,-0.1514,-0.5054,-11.2305,-14.1602,5.3711,-167.157,-17.0178,-5.9821,0.10272,-0.98227,0.03476,-0.15259
21:12:04.553,1.165,0.0303,-0.5942,-39.0625,-6.7749,-24.8413,-168.0084,-16.7871,-5.4218,0.09631,-0.98346,0.03131,-0.1499
21:12:04.576,0.9131,-0.0889,-0.772,-26.7944,108.3984,-36.9873,-168.6511,-18.0945,-4.9493,0.09076,-0.98242,0.02689,-0.16055
21:12:04.605,0.9287,-0.4321,-1.3188,-16.1133,245.7275,-59.8755,-169.1565,-22.3627,-4.422,0.08511,-0.97656,0.01935,-0.1965
21:12:04.611,0.9683,-0.3545,-1.5234,12.2681,180.2979,-20.3247,-169.0411,-26.8726,-4.2737,0.08414,-0.96829,0.01395,-0.23459
