"Time(s)","ax(g)","ay(g)","az(g)","wx(deg/s)","wy(deg/s)","wz(deg/s)","AngleX(deg)","AngleY(deg)","AngleZ(deg)","T(°)","Voltage(v)","q0","q1","q2","q3","label:rotate_direction","label:rotate_velocity","label:cantainer_volume","label:liquid_volume"
" 15:23:42.105","-0.4893","0.5156","0.6509","11.3525","3.2959","10.8032","41.2701","22.6538","-100.448","29.25","3.61","0.53381","0.36234","-0.14795","-0.74948","0","0","0","1"
" 15:23:42.105","-0.3838","0.8481","0.7104","28.9307","0.3052","4.3945","41.748","22.6373","-100.8325","29.17","3.61","0.52985","0.36395","-0.1524","-0.75064","0","0","0","1"
" 15:23:42.105","-0.4111","0.5684","0.8374","7.5684","2.3804","0.4272","41.8964","22.6538","-101.3214","29.12","3.61","0.52612","0.36407","-0.15485","-0.75269","0","0","0","1"
" 15:23:42.105","-0.3906","0.6172","0.6797","-6.5918","-1.4038","8.606","41.8414","22.5934","-101.7828","29.22","3.61","0.52344","0.36285","-0.15628","-0.75485","0","0","0","1"
" 15:23:42.105","-0.4556","0.7842","0.687","-35.7666","-0.7935","11.2915","41.4075","22.4506","-102.1289","29.17","3.61","0.52301","0.35956","-0.1553","-0.75693","0","0","0","1"
" 15:23:42.105","-0.2803","0.7412","0.7642","-55.0537","9.5825","7.9346","40.4956","22.4011","-102.3981","29.17","3.61","0.52423","0.35477","-0.15039","-0.75934","0","0","0","1"
" 15:23:42.105","-0.3994","0.6812","0.7842","-75.1953","13.916","13.6719","39.2871","22.4561","-102.5409","29.25","3.61","0.52682","0.34933","-0.14249","-0.7616","0","0","0","1"
" 15:23:42.105","-0.4419","0.9019","0.7075","-110.2905","9.0332","19.6533","37.5952","22.3627","-102.5793","29.16","3.61","0.53198","0.34094","-0.13184","-0.76373","0","0","0","1"
" 15:23:42.105","-0.4155","0.7886","0.6792","-149.5972","5.6763","19.8975","35.1288","22.1869","-102.6013","29.21","3.61","0.53958","0.32831","-0.11642","-0.76642","0","0","0","1"
" 15:23:42.187","-0.3569","0.4585","0.6992","-160.2173","8.1177","17.2119","32.2339","22.0441","-102.6453","29.24","3.61","0.54782","0.31369","-0.09793","-0.76929","0","0","0","1"
" 15:23:42.187","-0.3379","0.0112","0.813","-134.7046","13.4277","13.9771","29.5477","22.0386","-102.6947","29.23","3.61","0.55469","0.30069","-0.08005","-0.77161","0","0","0","1"
" 15:23:42.187","-0.3901","0.1958","0.8276","-104.4922","13.4277","6.958","27.5317","22.1539","-102.8265","29.22","3.61","0.55872","0.29153","-0.06613","-0.77356","0","0","0","1"
" 15:23:42.187","-0.415","0.1719","0.8813","-88.2568","13.6719","-5.4321","25.7794","22.3792","-103.2001","29.23","3.61","0.55997","0.28421","-0.05399","-0.77631","0","0","0","1"
" 15:23:42.199","-0.438","-0.2646","0.832","-18.4937","18.6157","-13.855","24.6808","22.8076","-103.8208","29.28","3.61","0.5574","0.28125","-0.04572","-0.77972","0","0","0","1"
" 15:23:42.199","-0.4302","0.2183","0.915","-6.5308","16.4185","-5.4321","24.4116","23.2526","-104.3646","29.26","3.61","0.55325","0.28259","-0.04282","-0.78238","0","0","0","1"
" 15:23:42.218","-0.4893","1.0166","0.8003","-95.7031","6.8359","-3.1128","23.4723","23.4998","-104.7931","29.17","3.61","0.55203","0.27951","-0.0361","-0.78467","0","0","0","1"
" 15:23:42.274","-0.5786","0.3862","0.7056","-128.418","-0.2441","-7.3242","21.0718","23.5822","-105.3259","29.22","3.61","0.55392","0.26831","-0.02045","-0.78781","0","0","0","1"
" 15:23:42.274","-0.5771","0.2827","0.6597","-123.7793","-10.376","-11.0474","18.5724","23.5492","-105.9796","29.25","3.61","0.55521","0.25592","-0.00488","-0.79126","0","0","0","1"
" 15:23:42.284","-0.5122","0.5645","0.7163","-164.7339","-29.6631","-10.9863","15.683","23.2306","-106.7377","29.21","3.61","0.55688","0.23978","0.01175","-0.79507","0","0","0","1"
" 15:23:42.297","-0.3877","0.1099","0.791","-178.9551","-33.2642","-16.9067","12.1124","22.6703","-107.5781","29.25","3.61","0.5592","0.21881","0.03198","-0.79892","0","0","0","1"
" 15:23:42.348","-0.356","-0.0542","0.8242","-186.0962","-29.7241","-26.4893","8.3606","22.1704","-108.5559","29.26","3.61","0.56","0.19748","0.05383","-0.80276","0","0","0","1"
" 15:23:42.348","-0.3911","-0.3267","0.8086","-151.9775","-25.6348","-33.1421","4.8944","21.7474","-109.6655","29.17","3.61","0.55847","0.17822","0.07428","-0.80667","0","0","0","1"
" 15:23:42.364","-0.3545","-0.5835","0.9072","-108.8257","-27.4658","-36.3159","2.1753","21.3025","-110.8356","29.18","3.61","0.55475","0.16275","0.08951","-0.81094","0","0","0","1"
" 15:23:42.378","-0.2905","-0.4863","0.8926","-49.4995","-18.5547","-31.9214","0.5273","20.9619","-111.9672","29.29","3.62","0.54935","0.15335","0.09799","-0.81546","0","0","0","1"
" 15:23:42.401","-0.3076","-0.5981","0.9028","-7.8125","-19.2261","-11.4136","-0.1538","20.6708","-112.7637","29.19","3.62","0.54483","0.14868","0.10043","-0.81906","0","0","0","1"
" 15:23:42.431","-0.3999","0.1138","0.7915","-6.2866","-34.2407","17.9443","-0.0989","20.2203","-112.9449","29.21","3.62","0.54382","0.14584","0.09766","-0.82056","0","0","0","1"
" 15:23:42.437","-0.2915","-0.2983","1.0083","-24.0479","-39.4287","23.1934","-0.5383","19.4623","-112.7692","29.22","3.62","0.54626","0.13821","0.09744","-0.82031","0","0","0","1"
" 15:23:42.458","-0.1797","-0.0693","1.1851","-13.0005","-15.5029","17.334","-0.769","19.0393","-112.6373","29.3","3.62","0.54782","0.13391","0.09723","-0.82001","0","0","0","1"
" 15:23:42.529","-0.167","0.2661","1.1558","-41.687","-3.7842","14.0381","-1.236","18.9185","-112.5824","29.17","3.62","0.5488","0.1308","0.10004","-0.81949","0","0","0","1"
" 15:23:42.529","-0.1411","0.0425","1.1196","-85.5713","1.77","13.916","-2.5488","18.88","-112.5494","29.23","3.61","0.55054","0.12418","0.10931","-0.81818","0","0","0","1"
" 15:23:42.543","-0.2197","-0.1777","1.0049","-100.0366","13.7939","15.5029","-4.3671","19.0393","-112.4725","29.17","3.61","0.55289","0.11649","0.12308","-0.81577","0","0","0","1"
" 15:23:42.543","-0.3325","-0.3281","0.8887","-81.604","19.3481","18.7378","-6.0535","19.3744","-112.3517","29.2","3.61","0.55527","0.1106","0.13678","-0.81281","0","0","0","1"
" 15:23:42.557","-0.4229","-0.2197","0.8281","-58.5938","19.104","23.4375","-7.2455","19.7699","-112.121","29.2","3.62","0.55789","0.10736","0.14731","-0.80957","0","0","0","1"
" 15:23:42.577","-0.4331","-0.062","0.8213","-76.8433","15.3198","22.8882","-8.4155","20.1379","-111.8463","29.17","3.62","0.56076","0.10394","0.15753","-0.80612","0","0","0","1"
" 15:23:42.599","-0.4785","-0.0264","0.8467","-93.75","10.1929","22.0947","-9.9097","20.4456","-111.5826","29.23","3.62","0.56384","0.09845","0.16971","-0.80215","0","0","0","1"
